Timestamp,NPK Level,Temperature (°C),Humidity (%),Ph Value,Diseased
29-11-2023 17:19,1,46,41,56,1
29-11-2023 17:20,1,24,40,77,0
29-11-2023 17:21,3,46,44,77,0
29-11-2023 17:22,2,23,55,86,1
29-11-2023 17:23,2,24,46,60,0
29-11-2023 17:24,2,31,50,78,0
29-11-2023 17:25,1,42,49,84,1
29-11-2023 17:26,3,40,69,62,0
29-11-2023 17:27,3,32,62,53,0
29-11-2023 17:28,3,42,67,53,1
29-11-2023 17:29,3,25,45,75,0
29-11-2023 17:30,2,26,47,53,1
29-11-2023 17:31,3,33,56,63,0
29-11-2023 17:32,2,44,38,78,0
29-11-2023 17:33,2,32,57,86,0
29-11-2023 17:34,2,24,57,82,0
29-11-2023 17:35,1,32,53,54,0
29-11-2023 17:36,1,32,57,83,0
29-11-2023 17:37,2,39,50,78,0
29-11-2023 17:38,1,43,43,72,0
29-11-2023 17:39,1,32,40,84,1
29-11-2023 17:40,2,28,66,85,1
29-11-2023 17:41,3,44,48,85,1
29-11-2023 17:42,1,40,59,83,0
29-11-2023 17:43,3,32,50,82,1
29-11-2023 17:44,3,22,50,54,1
29-11-2023 17:45,3,27,62,57,1
29-11-2023 17:46,2,44,58,67,1
29-11-2023 17:47,3,21,38,87,1
29-11-2023 17:48,1,35,67,66,1
29-11-2023 17:49,2,45,67,55,1
29-11-2023 17:50,3,43,70,75,1
29-11-2023 17:51,2,19,39,62,0
29-11-2023 17:52,2,33,44,78,1
29-11-2023 17:53,1,35,60,81,0
29-11-2023 17:54,2,46,46,53,0
29-11-2023 17:55,1,29,54,69,0
29-11-2023 17:56,1,41,55,80,1
29-11-2023 17:57,3,26,54,72,0
29-11-2023 17:58,1,46,57,86,1
29-11-2023 17:59,3,20,40,82,1
29-11-2023 18:00,3,36,45,54,1
29-11-2023 18:01,2,26,63,61,0
29-11-2023 18:02,1,28,58,84,0
29-11-2023 18:03,1,30,57,61,1
29-11-2023 18:04,2,38,64,60,1
29-11-2023 18:05,2,22,45,59,0
29-11-2023 18:06,3,44,68,62,1
29-11-2023 18:07,2,48,68,82,0
29-11-2023 18:08,1,20,63,70,1
29-11-2023 18:09,3,19,59,62,1
29-11-2023 18:10,2,27,63,61,1
29-11-2023 18:11,2,40,52,62,1
29-11-2023 18:12,3,37,63,64,0
29-11-2023 18:13,3,20,61,71,0
29-11-2023 18:14,1,45,57,76,1
29-11-2023 18:15,2,43,39,79,0
29-11-2023 18:16,2,29,69,69,1
29-11-2023 18:17,3,32,57,79,1
29-11-2023 18:18,2,28,46,65,1
29-11-2023 18:19,1,40,47,58,0
29-11-2023 18:20,1,45,43,74,0
29-11-2023 18:21,3,38,43,72,1
29-11-2023 18:22,1,33,40,82,1
29-11-2023 18:23,2,34,69,84,1
29-11-2023 18:24,3,47,56,82,0
29-11-2023 18:25,2,25,63,87,1
29-11-2023 18:26,2,30,60,58,0
29-11-2023 18:27,3,22,62,64,0
29-11-2023 18:28,2,44,39,80,1
29-11-2023 18:29,3,19,65,54,1
29-11-2023 18:30,1,33,67,69,0
29-11-2023 18:31,2,27,69,76,1
29-11-2023 18:32,1,28,67,65,0
29-11-2023 18:33,2,32,47,83,1
29-11-2023 18:34,3,44,69,74,0
29-11-2023 18:35,1,27,38,56,1
29-11-2023 18:36,2,26,52,74,1
29-11-2023 18:37,3,30,58,83,0
29-11-2023 18:38,1,43,57,62,1
29-11-2023 18:39,1,30,51,56,1
29-11-2023 18:40,2,27,45,55,0
29-11-2023 18:41,1,20,51,71,0
29-11-2023 18:42,1,22,41,79,1
29-11-2023 18:43,1,37,69,66,1
29-11-2023 18:44,3,43,60,59,1
29-11-2023 18:45,1,38,51,63,0
29-11-2023 18:46,1,42,41,84,0
29-11-2023 18:47,2,47,67,53,0
29-11-2023 18:48,2,48,48,59,1
29-11-2023 18:49,1,38,70,73,1
29-11-2023 18:50,1,33,66,74,1
29-11-2023 18:51,3,44,51,67,1
29-11-2023 18:52,1,34,47,79,0
29-11-2023 18:53,2,24,38,81,0
29-11-2023 18:54,2,47,40,64,1
29-11-2023 18:55,3,39,49,87,1
29-11-2023 18:56,2,19,59,85,1
29-11-2023 18:57,3,27,38,61,1
29-11-2023 18:58,2,43,62,75,1
29-11-2023 18:59,1,38,61,67,1
29-11-2023 19:00,2,45,64,54,0
29-11-2023 19:01,2,25,70,73,0
29-11-2023 19:02,1,47,52,79,1
29-11-2023 19:03,1,40,38,77,1
29-11-2023 19:04,2,27,63,80,1
29-11-2023 19:05,1,22,57,63,1
29-11-2023 19:06,3,19,41,56,1
29-11-2023 19:07,1,36,46,79,0
29-11-2023 19:08,1,35,46,85,1
29-11-2023 19:09,1,34,59,67,0
29-11-2023 19:10,3,44,60,84,1
29-11-2023 19:11,3,26,50,72,0
29-11-2023 19:12,3,33,55,85,0
29-11-2023 19:13,3,40,55,68,1
29-11-2023 19:14,2,24,46,72,0
29-11-2023 19:15,3,24,45,67,0
29-11-2023 19:16,1,44,57,69,1
29-11-2023 19:17,2,37,39,57,0
29-11-2023 19:18,2,26,63,70,1
29-11-2023 19:19,3,44,60,73,1
29-11-2023 19:20,2,30,61,87,1
29-11-2023 19:21,2,25,63,61,1
29-11-2023 19:22,2,27,52,84,0
29-11-2023 19:23,1,48,41,67,0
29-11-2023 19:24,3,46,40,58,0
29-11-2023 19:25,1,33,67,77,0
29-11-2023 19:26,3,28,68,79,1
29-11-2023 19:27,3,38,42,66,0
29-11-2023 19:28,1,33,48,67,0
29-11-2023 19:29,1,21,60,55,0
29-11-2023 19:30,2,28,66,79,0
29-11-2023 19:31,1,45,41,55,0
29-11-2023 19:32,2,39,42,61,1
29-11-2023 19:33,3,30,48,56,0
29-11-2023 19:34,3,33,68,62,0
29-11-2023 19:35,3,21,59,64,1
29-11-2023 19:36,2,23,48,67,0
29-11-2023 19:37,2,42,38,64,1
29-11-2023 19:38,3,22,67,80,1
29-11-2023 19:39,1,32,50,64,0
29-11-2023 19:40,3,39,70,65,1
29-11-2023 19:41,3,49,49,70,1
29-11-2023 19:42,3,35,55,84,1
29-11-2023 19:43,1,23,53,75,1
29-11-2023 19:44,1,39,45,55,0
29-11-2023 19:45,1,26,61,77,1
29-11-2023 19:46,3,40,48,53,1
29-11-2023 19:47,1,33,59,59,0
29-11-2023 19:48,2,45,69,62,1
29-11-2023 19:49,3,23,51,79,1
29-11-2023 19:50,1,21,41,64,0
29-11-2023 19:51,3,27,42,86,0
29-11-2023 19:52,2,48,47,66,0
29-11-2023 19:53,2,19,60,62,1
29-11-2023 19:54,2,34,48,57,1
29-11-2023 19:55,3,39,56,81,1
29-11-2023 19:56,1,27,52,83,1
29-11-2023 19:57,1,41,57,74,0
29-11-2023 19:58,3,35,47,54,1
29-11-2023 19:59,3,48,64,76,1
29-11-2023 20:00,3,39,39,81,0
29-11-2023 20:01,2,48,52,54,1
29-11-2023 20:02,2,23,62,64,1
29-11-2023 20:03,3,23,46,73,1
29-11-2023 20:04,3,33,70,82,0
29-11-2023 20:05,1,25,64,73,1
29-11-2023 20:06,2,44,43,56,0
29-11-2023 20:07,1,44,43,72,0
29-11-2023 20:08,3,35,55,65,0
29-11-2023 20:09,1,34,47,73,1
29-11-2023 20:10,3,35,67,57,1
29-11-2023 20:11,1,48,65,84,1
29-11-2023 20:12,1,37,39,81,0
29-11-2023 20:13,3,26,70,79,1
29-11-2023 20:14,2,35,61,61,1
29-11-2023 20:15,2,29,65,53,0
29-11-2023 20:16,1,42,39,63,1
29-11-2023 20:17,1,44,61,63,1
29-11-2023 20:18,1,48,65,69,1
29-11-2023 20:19,2,20,48,62,0
29-11-2023 20:20,2,23,41,57,0
29-11-2023 20:21,1,41,66,70,0
29-11-2023 20:22,1,43,46,67,0
29-11-2023 20:23,1,24,47,63,1
29-11-2023 20:24,2,30,48,59,1
29-11-2023 20:25,3,37,43,55,1
29-11-2023 20:26,2,40,52,86,1
29-11-2023 20:27,2,20,66,73,1
29-11-2023 20:28,2,45,68,54,0
29-11-2023 20:29,2,19,70,70,1
29-11-2023 20:30,2,20,40,53,1
29-11-2023 20:31,2,33,59,76,0
29-11-2023 20:32,2,24,47,75,0
29-11-2023 20:33,3,48,51,61,1
29-11-2023 20:34,2,35,43,69,1
29-11-2023 20:35,1,43,68,87,1
29-11-2023 20:36,1,44,64,75,1
29-11-2023 20:37,3,44,50,72,0
29-11-2023 20:38,1,24,47,57,0
29-11-2023 20:39,3,32,57,53,1
29-11-2023 20:40,1,39,43,72,1
29-11-2023 20:41,3,20,53,75,1
29-11-2023 20:42,2,28,65,55,0
29-11-2023 20:43,1,30,50,76,0
29-11-2023 20:44,3,45,61,78,1
29-11-2023 20:45,2,30,41,80,0
29-11-2023 20:46,2,35,62,87,1
29-11-2023 20:47,1,19,64,59,0
29-11-2023 20:48,3,40,52,64,1
29-11-2023 20:49,1,34,63,68,0
29-11-2023 20:50,2,46,67,80,1
29-11-2023 20:51,2,24,45,63,1
29-11-2023 20:52,2,44,61,66,1
29-11-2023 20:53,2,28,42,63,0
29-11-2023 20:54,2,45,56,75,1
29-11-2023 20:55,1,46,57,57,1
29-11-2023 20:56,1,43,57,86,0
29-11-2023 20:57,1,19,63,70,1
29-11-2023 20:58,3,31,67,80,1
29-11-2023 20:59,1,22,48,79,0
29-11-2023 21:00,1,42,63,87,1
29-11-2023 21:01,3,40,46,79,0
29-11-2023 21:02,2,24,39,76,1
29-11-2023 21:03,3,26,66,53,1
29-11-2023 21:04,2,45,42,66,1
29-11-2023 21:05,1,19,39,53,0
29-11-2023 21:06,2,25,63,83,1
29-11-2023 21:07,1,43,63,76,0
29-11-2023 21:08,1,49,48,78,0
29-11-2023 21:09,2,36,60,63,1
29-11-2023 21:10,3,19,42,81,0
